time,workload,stores
2025-11-04 23:01:00,9,2
2025-11-04 23:01:30,9,2
2025-11-04 23:02:00,9,2
2025-11-04 23:02:30,8,2
2025-11-04 23:03:00,8,2
2025-11-04 23:03:30,8,2
2025-11-04 23:04:00,8,2
2025-11-04 23:04:30,7,2
2025-11-04 23:05:00,7,2
2025-11-04 23:05:30,7,2
2025-11-04 23:06:00,7,2
2025-11-04 23:06:30,7,2
2025-11-04 23:07:00,8,2
2025-11-04 23:07:30,9,2
2025-11-04 23:08:00,8,2
2025-11-04 23:08:30,8,2
2025-11-04 23:09:00,8,2
2025-11-04 23:09:30,8,2
2025-11-04 23:10:00,9,2
2025-11-04 23:10:30,9,2
2025-11-04 23:11:00,8,2
2025-11-04 23:11:30,8,2
2025-11-04 23:12:00,8,2
2025-11-04 23:12:30,8,2
2025-11-04 23:13:00,9,2
2025-11-04 23:13:30,9,2
2025-11-04 23:14:00,9,2
2025-11-04 23:14:30,9,2
2025-11-04 23:15:00,9,2
2025-11-04 23:15:30,9,2
2025-11-04 23:16:00,9,2
2025-11-04 23:16:30,10,2
2025-11-04 23:17:00,10,2
2025-11-04 23:17:30,9,2
2025-11-04 23:18:00,7,2
2025-11-04 23:18:30,7,2
2025-11-04 23:19:00,8,2
2025-11-04 23:19:30,7,2
2025-11-04 23:20:00,7,2
2025-11-04 23:20:30,6,2
2025-11-04 23:21:00,5,2
2025-11-04 23:21:30,5,2
2025-11-04 23:22:00,5,2
2025-11-04 23:22:30,5,2
2025-11-04 23:23:00,5,2
2025-11-04 23:23:30,5,2
2025-11-04 23:24:00,4,2
2025-11-04 23:24:30,4,2
2025-11-04 23:25:00,4,2
2025-11-04 23:25:30,4,2
2025-11-04 23:26:00,4,1
2025-11-04 23:26:30,3,1
2025-11-04 23:27:00,3,1
2025-11-04 23:27:30,3,1
2025-11-04 23:28:00,4,1
2025-11-04 23:28:30,4,1
2025-11-04 23:29:00,4,1
2025-11-04 23:29:30,3,1
2025-11-04 23:30:00,3,1
2025-11-04 23:30:30,4,1
2025-11-04 23:31:00,3,1
2025-11-04 23:31:30,3,1
2025-11-04 23:32:00,4,1
2025-11-04 23:32:30,4,1
2025-11-04 23:33:00,4,1
2025-11-04 23:33:30,4,1
2025-11-04 23:34:00,4,1
2025-11-04 23:34:30,4,1
2025-11-04 23:35:00,4,1
2025-11-04 23:35:30,4,1
2025-11-04 23:36:00,4,1
2025-11-04 23:36:30,5,1
2025-11-04 23:37:00,5,1
2025-11-04 23:37:30,5,1
2025-11-04 23:38:00,5,1
2025-11-04 23:38:30,5,1
2025-11-04 23:39:00,5,1
2025-11-04 23:39:30,0,1
2025-11-04 23:40:00,0,1
2025-11-04 23:40:30,0,1
2025-11-04 23:41:00,0,1
2025-11-04 23:41:30,0,1
2025-11-04 23:42:00,0,1
2025-11-04 23:42:30,0,1
2025-11-04 23:43:00,0,1
2025-11-04 23:43:30,0,1
2025-11-04 23:44:00,0,1
2025-11-04 23:44:30,0,1
2025-11-04 23:45:00,0,1
2025-11-04 23:45:30,0,1
2025-11-04 23:46:00,0,1
2025-11-04 23:46:30,0,1
2025-11-04 23:47:00,0,1
2025-11-04 23:47:30,0,1
2025-11-04 23:48:00,0,1
2025-11-04 23:48:30,0,1
2025-11-04 23:49:00,0,1
2025-11-04 23:49:30,0,1
2025-11-04 23:50:00,0,1
2025-11-04 23:50:30,0,1
2025-11-04 23:51:00,0,1
2025-11-04 23:51:30,0,1
2025-11-04 23:52:00,0,1
2025-11-04 23:52:30,0,1
2025-11-04 23:53:00,0,1
2025-11-04 23:53:30,0,1
2025-11-04 23:54:00,0,1
2025-11-04 23:54:30,0,1
2025-11-04 23:55:00,0,1
2025-11-04 23:55:30,0,1
2025-11-04 23:56:00,0,1
2025-11-04 23:56:30,0,1
2025-11-04 23:57:00,0,1
2025-11-04 23:57:30,0,1
2025-11-04 23:58:00,0,1
2025-11-04 23:58:30,0,1
2025-11-04 23:59:00,0,1
2025-11-04 23:59:30,0,1
2025-11-05 00:00:00,0,1
2025-11-05 00:00:30,0,1
2025-11-05 00:01:00,0,1
2025-11-05 00:01:30,0,1
2025-11-05 00:02:00,0,1
2025-11-05 00:02:30,0,1
2025-11-05 00:03:00,0,1
2025-11-05 00:03:30,0,1
2025-11-05 00:04:00,0,1
2025-11-05 00:04:30,0,1
2025-11-05 00:05:00,0,1
2025-11-05 00:05:30,0,1
2025-11-05 00:06:00,0,1
2025-11-05 00:06:30,0,1
2025-11-05 00:07:00,0,1
2025-11-05 00:07:30,0,1
2025-11-05 00:08:00,0,1
2025-11-05 00:08:30,0,1
2025-11-05 00:09:00,0,1
2025-11-05 00:09:30,0,1
2025-11-05 00:10:00,0,1
2025-11-05 00:10:30,0,1
2025-11-05 00:11:00,0,1
2025-11-05 00:11:30,0,1
2025-11-05 00:12:00,0,1
2025-11-05 00:12:30,0,1
2025-11-05 00:13:00,0,1
2025-11-05 00:13:30,0,1
2025-11-05 00:14:00,0,1
2025-11-05 00:14:30,0,1
2025-11-05 00:15:00,0,1
2025-11-05 00:15:30,0,1
2025-11-05 00:16:00,0,1
2025-11-05 00:16:30,0,1
2025-11-05 00:17:00,0,1
2025-11-05 00:17:30,0,1
2025-11-05 00:18:00,0,1
2025-11-05 00:18:30,0,1
2025-11-05 00:19:00,0,1
2025-11-05 00:19:30,0,1
2025-11-05 00:20:00,0,1
2025-11-05 00:20:30,0,1
2025-11-05 00:21:00,0,1
2025-11-05 00:21:30,0,1
2025-11-05 00:22:00,0,1
2025-11-05 00:22:30,0,1
2025-11-05 00:23:00,0,1
2025-11-05 00:23:30,0,1
2025-11-05 00:24:00,0,1
2025-11-05 00:24:30,0,1
2025-11-05 00:25:00,0,1
2025-11-05 00:25:30,0,1
2025-11-05 00:26:00,0,1
2025-11-05 00:26:30,0,1
2025-11-05 00:27:00,0,1
2025-11-05 00:27:30,0,1
2025-11-05 00:28:00,0,1
2025-11-05 00:28:30,0,1
2025-11-05 00:29:00,0,1
2025-11-05 00:29:30,0,1
2025-11-05 00:30:00,0,1
2025-11-05 00:30:30,0,1
2025-11-05 00:31:00,0,1
2025-11-05 00:31:30,0,1
2025-11-05 00:32:00,0,1
2025-11-05 00:32:30,0,1
2025-11-05 00:33:00,0,1
2025-11-05 00:33:30,0,1
2025-11-05 00:34:00,1,1
2025-11-05 00:34:30,1,1
2025-11-05 00:35:00,1,1
2025-11-05 00:35:30,1,1
2025-11-05 00:36:00,1,1
2025-11-05 00:36:30,1,1
2025-11-05 00:37:00,1,1
2025-11-05 00:37:30,1,1
2025-11-05 00:38:00,1,1
2025-11-05 00:38:30,1,1
2025-11-05 00:39:00,1,1
2025-11-05 00:39:30,0,1
2025-11-05 00:40:00,0,1
2025-11-05 00:40:30,0,1
2025-11-05 00:41:00,0,1
2025-11-05 00:41:30,0,1
2025-11-05 00:42:00,0,1
2025-11-05 00:42:30,0,1
2025-11-05 00:43:00,1,1
2025-11-05 00:43:30,1,1
2025-11-05 00:44:00,1,1
2025-11-05 00:44:30,1,1
2025-11-05 00:45:00,1,1
2025-11-05 00:45:30,1,1
2025-11-05 00:46:00,1,1
2025-11-05 00:46:30,1,1
2025-11-05 00:47:00,1,1
2025-11-05 00:47:30,0,1
2025-11-05 00:48:00,0,1
2025-11-05 00:48:30,0,1
2025-11-05 00:49:00,0,1
2025-11-05 00:49:30,0,1
2025-11-05 00:50:00,0,1
2025-11-05 00:50:30,0,1
2025-11-05 00:51:00,0,1
2025-11-05 00:51:30,0,1
2025-11-05 00:52:00,0,1
2025-11-05 00:52:30,0,1
2025-11-05 00:53:00,0,1
2025-11-05 00:53:30,0,1
2025-11-05 00:54:00,1,1
2025-11-05 00:54:30,1,1
2025-11-05 00:55:00,1,1
2025-11-05 00:55:30,1,1
2025-11-05 00:56:00,1,1
2025-11-05 00:56:30,1,1
2025-11-05 00:57:00,1,1
2025-11-05 00:57:30,1,1
2025-11-05 00:58:00,1,1
2025-11-05 00:58:30,1,1
2025-11-05 00:59:00,1,1
2025-11-05 00:59:30,1,1
2025-11-05 01:00:00,1,1
2025-11-05 01:00:30,1,1
2025-11-05 01:01:00,1,1
2025-11-05 01:01:30,1,1
2025-11-05 01:02:00,1,1
2025-11-05 01:02:30,1,1
2025-11-05 01:03:00,1,1
2025-11-05 01:03:30,1,1
2025-11-05 01:04:00,0,1
2025-11-05 01:04:30,0,1
2025-11-05 01:05:00,0,1
2025-11-05 01:05:30,0,1
2025-11-05 01:06:00,0,1
2025-11-05 01:06:30,0,1
2025-11-05 01:07:00,0,1
2025-11-05 01:07:30,0,1
2025-11-05 01:08:00,0,1
2025-11-05 01:08:30,0,1
2025-11-05 01:09:00,0,1
2025-11-05 01:09:30,0,1
2025-11-05 01:10:00,0,1
2025-11-05 01:10:30,0,1
2025-11-05 01:11:00,0,1
2025-11-05 01:11:30,1,1
2025-11-05 01:12:00,1,1
2025-11-05 01:12:30,1,1
2025-11-05 01:13:00,1,1
2025-11-05 01:13:30,1,1
2025-11-05 01:14:00,1,1
2025-11-05 01:14:30,1,1
2025-11-05 01:15:00,1,1
2025-11-05 01:15:30,0,1
2025-11-05 01:16:00,0,1
2025-11-05 01:16:30,0,1
2025-11-05 01:17:00,0,1
2025-11-05 01:17:30,0,1
2025-11-05 01:18:00,0,1
2025-11-05 01:18:30,0,1
2025-11-05 01:19:00,0,1
2025-11-05 01:19:30,0,1
2025-11-05 01:20:00,0,1
2025-11-05 01:20:30,0,1
2025-11-05 01:21:00,0,1
2025-11-05 01:21:30,0,1
2025-11-05 01:22:00,0,1
2025-11-05 01:22:30,0,1
2025-11-05 01:23:00,0,1
2025-11-05 01:23:30,0,1
2025-11-05 01:24:00,0,1
2025-11-05 01:24:30,0,1
2025-11-05 01:25:00,0,1
2025-11-05 01:25:30,0,1
2025-11-05 01:26:00,0,1
2025-11-05 01:26:30,0,1
2025-11-05 01:27:00,0,1
2025-11-05 01:27:30,0,1
2025-11-05 01:28:00,0,1
2025-11-05 01:28:30,0,1
2025-11-05 01:29:00,0,1
2025-11-05 01:29:30,0,1
2025-11-05 01:30:00,0,1
2025-11-05 01:30:30,0,1
2025-11-05 01:31:00,0,1
2025-11-05 01:31:30,0,1
2025-11-05 01:32:00,0,1
2025-11-05 01:32:30,0,1
2025-11-05 01:33:00,0,1
2025-11-05 01:33:30,0,1
2025-11-05 01:34:00,0,1
2025-11-05 01:34:30,0,1
2025-11-05 01:35:00,0,1
2025-11-05 01:35:30,0,1
2025-11-05 01:36:00,0,1
2025-11-05 01:36:30,0,1
2025-11-05 01:37:00,0,1
2025-11-05 01:37:30,0,1
2025-11-05 01:38:00,0,1
2025-11-05 01:38:30,0,1
2025-11-05 01:39:00,0,1
2025-11-05 01:39:30,0,1
2025-11-05 01:40:00,0,1
2025-11-05 01:40:30,0,1
2025-11-05 01:41:00,0,1
2025-11-05 01:41:30,0,1
2025-11-05 01:42:00,0,1
2025-11-05 01:42:30,0,1
2025-11-05 01:43:00,0,1
2025-11-05 01:43:30,0,1
2025-11-05 01:44:00,0,1
2025-11-05 01:44:30,0,1
2025-11-05 01:45:00,0,1
2025-11-05 01:45:30,0,1
2025-11-05 01:46:00,0,1
2025-11-05 01:46:30,0,1
2025-11-05 01:47:00,0,1
2025-11-05 01:47:30,0,1
2025-11-05 01:48:00,0,1
2025-11-05 01:48:30,0,1
2025-11-05 01:49:00,0,1
2025-11-05 01:49:30,0,1
2025-11-05 01:50:00,0,1
2025-11-05 01:50:30,0,1
2025-11-05 01:51:00,0,1
2025-11-05 01:51:30,0,1
2025-11-05 01:52:00,0,1
2025-11-05 01:52:30,0,1
2025-11-05 01:53:00,0,1
2025-11-05 01:53:30,0,1
2025-11-05 01:54:00,0,1
2025-11-05 01:54:30,0,1
2025-11-05 01:55:00,0,1
2025-11-05 01:55:30,0,1
2025-11-05 01:56:00,0,1
2025-11-05 01:56:30,0,1
2025-11-05 01:57:00,0,1
2025-11-05 01:57:30,0,1
2025-11-05 01:58:00,0,1
2025-11-05 01:58:30,0,1
2025-11-05 01:59:00,0,1
2025-11-05 01:59:30,0,1
2025-11-05 02:00:00,0,1
2025-11-05 02:00:30,0,1
2025-11-05 02:01:00,0,1
2025-11-05 02:01:30,0,1
2025-11-05 02:02:00,0,1
2025-11-05 02:02:30,0,1
2025-11-05 02:03:00,0,1
2025-11-05 02:03:30,0,1
2025-11-05 02:04:00,0,1
2025-11-05 02:04:30,0,1
2025-11-05 02:05:00,0,1
2025-11-05 02:05:30,0,1
2025-11-05 02:06:00,0,1
2025-11-05 02:06:30,0,1
2025-11-05 02:07:00,0,1
2025-11-05 02:07:30,0,1
2025-11-05 02:08:00,0,1
2025-11-05 02:08:30,1,1
2025-11-05 02:09:00,1,1
2025-11-05 02:09:30,1,1
2025-11-05 02:10:00,1,1
2025-11-05 02:10:30,2,1
2025-11-05 02:11:00,2,1
2025-11-05 02:11:30,2,1
2025-11-05 02:12:00,2,1
2025-11-05 02:12:30,2,1
2025-11-05 02:13:00,2,1
2025-11-05 02:13:30,2,1
2025-11-05 02:14:00,1,1
2025-11-05 02:14:30,1,1
2025-11-05 02:15:00,0,1
2025-11-05 02:15:30,0,1
2025-11-05 02:16:00,0,1
2025-11-05 02:16:30,0,1
2025-11-05 02:17:00,0,1
2025-11-05 02:17:30,1,1
2025-11-05 02:18:00,1,1
2025-11-05 02:18:30,1,1
2025-11-05 02:19:00,1,1
2025-11-05 02:19:30,1,1
2025-11-05 02:20:00,1,1
2025-11-05 02:20:30,2,1
2025-11-05 02:21:00,2,1
2025-11-05 02:21:30,2,1
2025-11-05 02:22:00,2,1
2025-11-05 02:22:30,2,1
2025-11-05 02:23:00,2,1
2025-11-05 02:23:30,1,1
2025-11-05 02:24:00,1,1
2025-11-05 02:24:30,0,1
2025-11-05 02:25:00,0,1
2025-11-05 02:25:30,0,1
2025-11-05 02:26:00,0,1
2025-11-05 02:26:30,0,1
2025-11-05 02:27:00,0,1
2025-11-05 02:27:30,0,1
2025-11-05 02:28:00,0,1
2025-11-05 02:28:30,0,1
2025-11-05 02:29:00,0,1
2025-11-05 02:29:30,0,1
2025-11-05 02:30:00,0,1
2025-11-05 02:30:30,1,1
2025-11-05 02:31:00,1,1
2025-11-05 02:31:30,1,1
2025-11-05 02:32:00,2,1
2025-11-05 02:32:30,2,1
2025-11-05 02:33:00,2,1
2025-11-05 02:33:30,2,1
2025-11-05 02:34:00,2,1
2025-11-05 02:34:30,2,1
2025-11-05 02:35:00,2,1
2025-11-05 02:35:30,2,1
2025-11-05 02:36:00,2,1
2025-11-05 02:36:30,1,1
2025-11-05 02:37:00,1,1
2025-11-05 02:37:30,1,1
2025-11-05 02:38:00,1,1
2025-11-05 02:38:30,1,1
2025-11-05 02:39:00,1,1
2025-11-05 02:39:30,0,1
2025-11-05 02:40:00,0,1
2025-11-05 02:40:30,0,1
2025-11-05 02:41:00,0,1
2025-11-05 02:41:30,0,1
2025-11-05 02:42:00,0,1
2025-11-05 02:42:30,0,1
2025-11-05 02:43:00,0,1
2025-11-05 02:43:30,0,1
2025-11-05 02:44:00,0,1
2025-11-05 02:44:30,0,1
2025-11-05 02:45:00,0,1
2025-11-05 02:45:30,0,1
2025-11-05 02:46:00,0,1
2025-11-05 02:46:30,0,1
2025-11-05 02:47:00,1,1
2025-11-05 02:47:30,1,1
2025-11-05 02:48:00,2,1
2025-11-05 02:48:30,2,1
2025-11-05 02:49:00,2,1
2025-11-05 02:49:30,1,1
2025-11-05 02:50:00,1,1
2025-11-05 02:50:30,0,1
2025-11-05 02:51:00,0,1
2025-11-05 02:51:30,0,1
2025-11-05 02:52:00,0,1
2025-11-05 02:52:30,0,1
2025-11-05 02:53:00,0,1
2025-11-05 02:53:30,0,1
2025-11-05 02:54:00,0,1
2025-11-05 02:54:30,0,1
2025-11-05 02:55:00,0,1
2025-11-05 02:55:30,0,1
2025-11-05 02:56:00,0,1
2025-11-05 02:56:30,0,1
2025-11-05 02:57:00,0,1
2025-11-05 02:57:30,0,1
2025-11-05 02:58:00,0,1
2025-11-05 02:58:30,0,1
2025-11-05 02:59:00,0,1
2025-11-05 02:59:30,0,1
2025-11-05 03:00:00,0,1
2025-11-05 03:00:30,0,1
2025-11-05 03:01:00,0,1
2025-11-05 03:01:30,0,1
2025-11-05 03:02:00,0,1
2025-11-05 03:02:30,0,1
2025-11-05 03:03:00,0,1
